relative_path,paired_hypnogram,size_bytes,duration_seconds,signal_count,channels,sample_rates_hz,stage_counts
sleep-cassette/SC4372F0-PSG.edf,sleep-cassette/SC4372FC-Hypnogram.edf,51803648,85200.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 18, ""2"": 14, ""3"": 5, ""?"": 1, ""R"": 3, ""W"": 18}"
sleep-cassette/SC4381F0-PSG.edf,sleep-cassette/SC4381FC-Hypnogram.edf,50162048,82500.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 14, ""2"": 25, ""3"": 13, ""?"": 1, ""R"": 6, ""W"": 11}"
sleep-cassette/SC4382F0-PSG.edf,sleep-cassette/SC4382FW-Hypnogram.edf,50526848,83100.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 30, ""2"": 33, ""3"": 14, ""4"": 1, ""?"": 1, ""R"": 9, ""W"": 17}"
sleep-cassette/SC4401E0-PSG.edf,sleep-cassette/SC4401EC-Hypnogram.edf,47973248,78900.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 34, ""2"": 18, ""3"": 3, ""?"": 1, ""R"": 4, ""W"": 32}"
sleep-cassette/SC4402E0-PSG.edf,sleep-cassette/SC4402EW-Hypnogram.edf,50891648,83700.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 40, ""2"": 48, ""3"": 36, ""4"": 5, ""?"": 1, ""R"": 9, ""W"": 27}"
sleep-cassette/SC4411E0-PSG.edf,sleep-cassette/SC4411EJ-Hypnogram.edf,49760768,81840.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 56, ""2"": 68, ""3"": 26, ""4"": 1, ""?"": 1, ""R"": 6, ""W"": 21}"
sleep-cassette/SC4412E0-PSG.edf,sleep-cassette/SC4412EM-Hypnogram.edf,52131968,85740.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 36, ""2"": 50, ""3"": 53, ""4"": 26, ""?"": 1, ""R"": 9, ""W"": 21}"
sleep-cassette/SC4421E0-PSG.edf,sleep-cassette/SC4421EA-Hypnogram.edf,50417408,82920.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 22, ""2"": 39, ""3"": 36, ""4"": 18, ""?"": 1, ""R"": 4, ""W"": 7}"
sleep-cassette/SC4422E0-PSG.edf,sleep-cassette/SC4422EA-Hypnogram.edf,48921728,80460.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 39, ""2"": 37, ""3"": 34, ""4"": 20, ""?"": 1, ""R"": 3, ""W"": 24}"
sleep-cassette/SC4431E0-PSG.edf,sleep-cassette/SC4431EM-Hypnogram.edf,51256448,84300.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 27, ""2"": 39, ""3"": 24, ""4"": 7, ""?"": 1, ""R"": 5, ""W"": 7}"
sleep-cassette/SC4432E0-PSG.edf,sleep-cassette/SC4432EM-Hypnogram.edf,50709248,83400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 13, ""2"": 33, ""3"": 25, ""4"": 7, ""?"": 1, ""R"": 3, ""W"": 6}"
sleep-cassette/SC4441E0-PSG.edf,sleep-cassette/SC4441EC-Hypnogram.edf,47790848,78600.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 32, ""2"": 33, ""3"": 27, ""4"": 12, ""?"": 1, ""R"": 2, ""W"": 29}"
sleep-cassette/SC4442E0-PSG.edf,sleep-cassette/SC4442EV-Hypnogram.edf,50672768,83340.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 35, ""2"": 42, ""3"": 27, ""4"": 8, ""?"": 1, ""R"": 3, ""W"": 34}"
sleep-cassette/SC4451F0-PSG.edf,sleep-cassette/SC4451FY-Hypnogram.edf,50891648,83700.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 59, ""2"": 32, ""3"": 37, ""4"": 27, ""?"": 1, ""R"": 12, ""W"": 46}"
sleep-cassette/SC4452F0-PSG.edf,sleep-cassette/SC4452FW-Hypnogram.edf,48702848,80100.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 45, ""2"": 53, ""3"": 53, ""4"": 22, ""?"": 1, ""R"": 16, ""W"": 30}"
sleep-cassette/SC4461F0-PSG.edf,sleep-cassette/SC4461FA-Hypnogram.edf,49177088,80880.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 33, ""2"": 26, ""3"": 9, ""?"": 1, ""M"": 1, ""R"": 10, ""W"": 18}"
sleep-cassette/SC4462F0-PSG.edf,sleep-cassette/SC4462FJ-Hypnogram.edf,52095488,85680.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 35, ""2"": 41, ""3"": 17, ""?"": 1, ""M"": 2, ""R"": 10, ""W"": 10}"
sleep-cassette/SC4471F0-PSG.edf,sleep-cassette/SC4471FA-Hypnogram.edf,49979648,82200.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 48, ""2"": 80, ""3"": 62, ""4"": 26, ""?"": 1, ""M"": 1, ""R"": 10, ""W"": 19}"
sleep-cassette/SC4472F0-PSG.edf,sleep-cassette/SC4472FA-Hypnogram.edf,50891648,83700.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 68, ""2"": 60, ""3"": 36, ""4"": 14, ""?"": 1, ""M"": 1, ""R"": 9, ""W"": 42}"
sleep-cassette/SC4481F0-PSG.edf,sleep-cassette/SC4481FV-Hypnogram.edf,52533248,86400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 65, ""2"": 50, ""3"": 33, ""4"": 6, ""R"": 11, ""W"": 53}"
sleep-cassette/SC4482F0-PSG.edf,sleep-cassette/SC4482FJ-Hypnogram.edf,52533248,86400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 60, ""2"": 62, ""3"": 36, ""4"": 10, ""R"": 19, ""W"": 20}"
sleep-cassette/SC4491G0-PSG.edf,sleep-cassette/SC4491GJ-Hypnogram.edf,51074048,84000.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 52, ""2"": 41, ""3"": 12, ""?"": 1, ""R"": 13, ""W"": 30}"
sleep-cassette/SC4492G0-PSG.edf,sleep-cassette/SC4492GJ-Hypnogram.edf,38962688,64080.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 59, ""2"": 47, ""3"": 17, ""4"": 1, ""?"": 1, ""M"": 1, ""R"": 8, ""W"": 35}"
sleep-cassette/SC4501E0-PSG.edf,sleep-cassette/SC4501EW-Hypnogram.edf,50162048,82500.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 30, ""2"": 24, ""3"": 2, ""?"": 1, ""R"": 9, ""W"": 18}"
sleep-cassette/SC4502E0-PSG.edf,sleep-cassette/SC4502EM-Hypnogram.edf,50526848,83100.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 32, ""2"": 51, ""3"": 28, ""?"": 1, ""R"": 13, ""W"": 13}"
sleep-cassette/SC4511E0-PSG.edf,sleep-cassette/SC4511EJ-Hypnogram.edf,49468928,81360.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 40, ""2"": 22, ""3"": 3, ""?"": 1, ""R"": 6, ""W"": 23}"
sleep-cassette/SC4512E0-PSG.edf,sleep-cassette/SC4512EW-Hypnogram.edf,50162048,82500.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 35, ""2"": 21, ""3"": 2, ""?"": 1, ""R"": 11, ""W"": 32}"
sleep-cassette/SC4522E0-PSG.edf,sleep-cassette/SC4522EM-Hypnogram.edf,50599808,83220.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 19, ""2"": 19, ""3"": 7, ""?"": 1, ""R"": 5, ""W"": 17}"
sleep-cassette/SC4531E0-PSG.edf,sleep-cassette/SC4531EM-Hypnogram.edf,47462528,78060.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 49, ""2"": 80, ""3"": 42, ""4"": 1, ""?"": 1, ""R"": 10, ""W"": 23}"
sleep-cassette/SC4532E0-PSG.edf,sleep-cassette/SC4532EV-Hypnogram.edf,50052608,82320.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 38, ""2"": 37, ""3"": 13, ""?"": 1, ""R"": 14, ""W"": 16}"
sleep-cassette/SC4541F0-PSG.edf,sleep-cassette/SC4541FA-Hypnogram.edf,49979648,82200.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 76, ""2"": 60, ""3"": 5, ""?"": 1, ""M"": 1, ""R"": 9, ""W"": 30}"
sleep-cassette/SC4542F0-PSG.edf,sleep-cassette/SC4542FW-Hypnogram.edf,48885248,80400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 89, ""2"": 76, ""3"": 22, ""4"": 1, ""?"": 1, ""R"": 15, ""W"": 43}"
sleep-cassette/SC4551F0-PSG.edf,sleep-cassette/SC4551FC-Hypnogram.edf,50563328,83160.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 27, ""2"": 32, ""3"": 20, ""?"": 1, ""R"": 7, ""W"": 24}"
sleep-cassette/SC4552F0-PSG.edf,sleep-cassette/SC4552FW-Hypnogram.edf,51256448,84300.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 32, ""2"": 22, ""3"": 1, ""?"": 1, ""R"": 10, ""W"": 19}"
sleep-cassette/SC4561F0-PSG.edf,sleep-cassette/SC4561FJ-Hypnogram.edf,49323008,81120.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 69, ""2"": 43, ""3"": 19, ""4"": 1, ""?"": 1, ""M"": 2, ""R"": 10, ""W"": 42}"
sleep-cassette/SC4562F0-PSG.edf,sleep-cassette/SC4562FJ-Hypnogram.edf,51074048,84000.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 63, ""2"": 41, ""3"": 16, ""?"": 1, ""R"": 17, ""W"": 35}"
sleep-cassette/SC4571F0-PSG.edf,sleep-cassette/SC4571FV-Hypnogram.edf,51986048,85500.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 79, ""2"": 59, ""?"": 2, ""R"": 14, ""W"": 59}"
sleep-cassette/SC4572F0-PSG.edf,sleep-cassette/SC4572FC-Hypnogram.edf,52533248,86400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 36, ""2"": 48, ""3"": 13, ""M"": 7, ""R"": 7, ""W"": 20}"
sleep-cassette/SC4581G0-PSG.edf,sleep-cassette/SC4581GM-Hypnogram.edf,49943168,82140.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 67, ""2"": 52, ""3"": 8, ""?"": 1, ""R"": 9, ""W"": 25}"
sleep-cassette/SC4582G0-PSG.edf,sleep-cassette/SC4582GP-Hypnogram.edf,48046208,79020.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 71, ""2"": 49, ""3"": 5, ""?"": 1, ""R"": 18, ""W"": 37}"
sleep-cassette/SC4591G0-PSG.edf,sleep-cassette/SC4591GY-Hypnogram.edf,51438848,84600.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 62, ""2"": 53, ""3"": 21, ""?"": 1, ""M"": 1, ""R"": 14, ""W"": 44}"
sleep-cassette/SC4592G0-PSG.edf,sleep-cassette/SC4592GY-Hypnogram.edf,37211648,61200.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 86, ""2"": 61, ""3"": 32, ""4"": 8, ""?"": 1, ""R"": 19, ""W"": 67}"
sleep-cassette/SC4601E0-PSG.edf,sleep-cassette/SC4601EC-Hypnogram.edf,49797248,81900.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 17, ""2"": 58, ""3"": 73, ""4"": 31, ""?"": 1, ""R"": 7, ""W"": 17}"
sleep-cassette/SC4602E0-PSG.edf,sleep-cassette/SC4602EJ-Hypnogram.edf,51074048,84000.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 44, ""2"": 70, ""3"": 70, ""4"": 20, ""?"": 1, ""R"": 12, ""W"": 28}"
sleep-cassette/SC4611E0-PSG.edf,sleep-cassette/SC4611EG-Hypnogram.edf,48338048,79500.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 37, ""2"": 79, ""3"": 61, ""4"": 18, ""?"": 4, ""R"": 35, ""W"": 19}"
sleep-cassette/SC4612E0-PSG.edf,sleep-cassette/SC4612EA-Hypnogram.edf,49797248,81900.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 35, ""2"": 55, ""3"": 36, ""4"": 1, ""?"": 1, ""R"": 6, ""W"": 19}"
sleep-cassette/SC4621E0-PSG.edf,sleep-cassette/SC4621EV-Hypnogram.edf,47644928,78360.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 64, ""2"": 60, ""3"": 11, ""?"": 1, ""R"": 8, ""W"": 46}"
sleep-cassette/SC4622E0-PSG.edf,sleep-cassette/SC4622EJ-Hypnogram.edf,52095488,85680.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 85, ""2"": 46, ""3"": 4, ""?"": 1, ""R"": 16, ""W"": 44}"
sleep-cassette/SC4631E0-PSG.edf,sleep-cassette/SC4631EM-Hypnogram.edf,50307968,82740.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 54, ""2"": 50, ""3"": 17, ""?"": 1, ""R"": 6, ""W"": 30}"
sleep-cassette/SC4632E0-PSG.edf,sleep-cassette/SC4632EA-Hypnogram.edf,51949568,85440.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 59, ""2"": 54, ""3"": 18, ""?"": 1, ""R"": 3, ""W"": 32}"
sleep-cassette/SC4641E0-PSG.edf,sleep-cassette/SC4641EP-Hypnogram.edf,48885248,80400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 38, ""2"": 24, ""?"": 1, ""R"": 6, ""W"": 19}"
sleep-cassette/SC4642E0-PSG.edf,sleep-cassette/SC4642EP-Hypnogram.edf,50891648,83700.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 41, ""2"": 28, ""?"": 1, ""R"": 3, ""W"": 17}"
sleep-cassette/SC4651E0-PSG.edf,sleep-cassette/SC4651EP-Hypnogram.edf,52168448,85800.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 40, ""2"": 102, ""3"": 54, ""4"": 10, ""?"": 1, ""R"": 12, ""W"": 32}"
sleep-cassette/SC4652E0-PSG.edf,sleep-cassette/SC4652EG-Hypnogram.edf,51803648,85200.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 103, ""2"": 125, ""3"": 77, ""4"": 21, ""?"": 2, ""M"": 1, ""R"": 24, ""W"": 48}"
sleep-cassette/SC4661E0-PSG.edf,sleep-cassette/SC4661EJ-Hypnogram.edf,49979648,82200.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 77, ""2"": 50, ""3"": 22, ""?"": 2, ""R"": 6, ""W"": 51}"
sleep-cassette/SC4662E0-PSG.edf,sleep-cassette/SC4662EJ-Hypnogram.edf,51438848,84600.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 60, ""2"": 45, ""3"": 29, ""4"": 4, ""?"": 1, ""R"": 14, ""W"": 38}"
sleep-cassette/SC4671G0-PSG.edf,sleep-cassette/SC4671GJ-Hypnogram.edf,50709248,83400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 89, ""2"": 62, ""3"": 11, ""?"": 1, ""R"": 9, ""W"": 57}"
sleep-cassette/SC4672G0-PSG.edf,sleep-cassette/SC4672GV-Hypnogram.edf,47061248,77400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 34, ""2"": 29, ""3"": 13, ""4"": 1, ""?"": 1, ""R"": 5, ""W"": 32}"
sleep-cassette/SC4701E0-PSG.edf,sleep-cassette/SC4701EC-Hypnogram.edf,48885248,80400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 23, ""2"": 37, ""3"": 24, ""?"": 1, ""M"": 1, ""R"": 4, ""W"": 20}"
sleep-cassette/SC4702E0-PSG.edf,sleep-cassette/SC4702EA-Hypnogram.edf,47863808,78720.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 43, ""2"": 40, ""3"": 19, ""?"": 1, ""R"": 5, ""W"": 25}"
sleep-cassette/SC4711E0-PSG.edf,sleep-cassette/SC4711EC-Hypnogram.edf,49797248,81900.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 41, ""2"": 34, ""3"": 4, ""?"": 1, ""R"": 11, ""W"": 37}"
sleep-cassette/SC4712E0-PSG.edf,sleep-cassette/SC4712EA-Hypnogram.edf,51438848,84600.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 69, ""2"": 31, ""?"": 1, ""R"": 17, ""W"": 39}"
sleep-cassette/SC4721E0-PSG.edf,sleep-cassette/SC4721EC-Hypnogram.edf,42720128,70260.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 30, ""2"": 12, ""?"": 1, ""R"": 4, ""W"": 30}"
sleep-cassette/SC4722E0-PSG.edf,sleep-cassette/SC4722EM-Hypnogram.edf,50089088,82380.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 67, ""2"": 40, ""?"": 1, ""R"": 7, ""W"": 39}"
sleep-cassette/SC4731E0-PSG.edf,sleep-cassette/SC4731EM-Hypnogram.edf,50709248,83400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 60, ""2"": 30, ""?"": 1, ""R"": 7, ""W"": 35}"
sleep-cassette/SC4732E0-PSG.edf,sleep-cassette/SC4732EJ-Hypnogram.edf,45966848,75600.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 101, ""2"": 33, ""?"": 1, ""M"": 1, ""R"": 8, ""W"": 74}"
sleep-cassette/SC4741E0-PSG.edf,sleep-cassette/SC4741EA-Hypnogram.edf,49067648,80700.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 37, ""2"": 25, ""?"": 1, ""M"": 1, ""R"": 9, ""W"": 18}"
sleep-cassette/SC4742E0-PSG.edf,sleep-cassette/SC4742EC-Hypnogram.edf,48338048,79500.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 34, ""2"": 18, ""?"": 1, ""R"": 8, ""W"": 25}"
sleep-cassette/SC4751E0-PSG.edf,sleep-cassette/SC4751EC-Hypnogram.edf,48885248,80400.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 20, ""2"": 14, ""?"": 1, ""R"": 2, ""W"": 21}"
sleep-cassette/SC4752E0-PSG.edf,sleep-cassette/SC4752EM-Hypnogram.edf,45054848,74100.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 47, ""2"": 44, ""3"": 15, ""?"": 1, ""R"": 7, ""W"": 24}"
sleep-cassette/SC4761E0-PSG.edf,sleep-cassette/SC4761EP-Hypnogram.edf,47973248,78900.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 47, ""2"": 39, ""3"": 12, ""?"": 3, ""R"": 8, ""W"": 28}"
sleep-cassette/SC4762E0-PSG.edf,sleep-cassette/SC4762EG-Hypnogram.edf,51256448,84300.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 83, ""2"": 54, ""?"": 13, ""M"": 14, ""R"": 57, ""W"": 33}"
sleep-cassette/SC4771G0-PSG.edf,sleep-cassette/SC4771GC-Hypnogram.edf,50271488,82680.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 54, ""2"": 20, ""3"": 5, ""?"": 1, ""R"": 12, ""W"": 44}"
sleep-cassette/SC4772G0-PSG.edf,sleep-cassette/SC4772GC-Hypnogram.edf,40896128,67260.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 30, ""2"": 35, ""3"": 27, ""4"": 6, ""?"": 1, ""R"": 6, ""W"": 30}"
sleep-cassette/SC4801G0-PSG.edf,sleep-cassette/SC4801GC-Hypnogram.edf,50599808,83220.0,7,EEG Fpz-Cz;EEG Pz-Oz;EOG horizontal;Resp oro-nasal;EMG submental;Temp rectal;Event marker,100;100;100;1;1;1;1,"{""1"": 56, ""2"": 28, ""3"": 10, ""?"": 1, ""R"": 15, ""W"": 55}"
